黄竹角海","https://www.youtube.com/watch?v=roMai2F1d10  【一日不撤回，一日不妥协】 催泪弹，没有把我们驱散；布袋弹，没有把我们击退；恶法，让香港人团结。 团结抗暴反送中星期日大游行见———————————————谴责镇压 撤回恶法 大游行2019年6月16日 / 下午02:30铜锣湾维园草地 游行至 金钟添美道立法会 民阵呼吁市民穿着黑色衫，谴责警方镇压，要求撤回恶法，林郑月娥下台！ No extradition to China, march for our Hong KongDate: June 9, 2019Time: rally 14:30; march 3:00Venue: Victoria Park Lawn, Causeway Bay to LegCo———————————————*民阵同时通知警方拟多于一个起点举办游行，明日将和警方进一步商讨，请大家留意民阵宣布。 Filmed by DARIUSCHAN & gengarofi","15/6/2019 02:31
","https://www.youtube.com/watch?v=roMai2F1d10  【一日不撤回，一日不妥协】 催泪弹，没有把我们驱散；布袋弹，没有把我们击退；恶法，让香港人团结。 团结抗暴反送中星期日大游行见———————————————谴责镇压 撤回恶法 大游行2019年6月16日 / 下午02:30铜锣湾维园草地 游行至 金钟添美道立法会 民阵呼吁市民穿着黑色衫，谴责警方镇压，要求撤回恶法，林郑月娥下台！ No extradition to China, march for our Hong KongDate: June 9, 2019Time: rally 14:30; march 3:00Venue: Victoria Park Lawn, Causeway Bay to LegCo———————————————*民阵同时通知警方拟多于一个起点举办游行，明日将和警方进一步商讨，请大家留意民阵宣布。 Filmed by DARIUSCHAN & gengarofi","15/6/2019 02:31
