0.04347826086956522	0.9130434782608696	0.04347826086956522	
0.47826086956521746	0.47826086956521746	0.04347826086956522	
0.030303030303030307	0.9393939393939394	0.030303030303030307	
0.030303030303030307	0.9393939393939394	0.030303030303030307	
0.9236479321314952	0.07529162248144221	0.0010604453870625664	
0.004484304932735426	0.9910313901345292	0.004484304932735426	
0.0022075055187637973	0.0022075055187637973	0.9955849889624725	
0.7967401725790987	0.20230105465004797	0.0009587727708533078	
0.015873015873015876	0.9682539682539683	0.015873015873015876	
0.030303030303030307	0.9393939393939394	0.030303030303030307	
0.10679611650485438	0.30097087378640774	0.5922330097087378	
0.015873015873015876	0.33333333333333337	0.6507936507936507	
0.00546448087431694	0.9890710382513661	0.00546448087431694	
0.023255813953488375	0.023255813953488375	0.9534883720930232	
0.0049261083743842365	0.0049261083743842365	0.9901477832512315	
0.0019493177387914231	0.9961013645224173	0.0019493177387914231	
0.0030030030030030034	0.9939939939939941	0.0030030030030030034	
0.04347826086956522	0.04347826086956522	0.9130434782608696	
0.0026109660574412537	0.9947780678851176	0.0026109660574412537	
0.28767123287671237	0.6986301369863014	0.013698630136986302	
0.009708737864077669	0.9805825242718446	0.009708737864077669	
0.002309468822170901	0.9953810623556583	0.002309468822170901	
0.0031948881789137383	0.9936102236421726	0.0031948881789137383	
0.01075268817204301	0.9784946236559139	0.01075268817204301	
0.0004894762604013706	0.0004894762604013706	0.9990210474791972	
0.005384238864415076	0.0004894762604013706	0.9941262848751835	
0.009708737864077669	0.9805825242718446	0.009708737864077669	
0.023255813953488375	0.023255813953488375	0.9534883720930232	
0.015873015873015876	0.015873015873015876	0.9682539682539683	
0.00546448087431694	0.3879781420765027	0.6065573770491803	
0.01075268817204301	0.9784946236559139	0.01075268817204301	
0.0035335689045936395	0.6749116607773852	0.32155477031802115	
0.006993006993006993	0.14685314685314685	0.846153846153846	
0.008849557522123894	0.09734513274336283	0.8938053097345132	
0.013698630136986302	0.9726027397260274	0.013698630136986302	
0.9994782154969998	0.00026089225150013044	0.00026089225150013044	
0.9994782154969998	0.00026089225150013044	0.00026089225150013044	
0.9993470453803461	0.000326477309826967	0.000326477309826967	
0.9391056137012369	0.0003171582619727244	0.06057722803679036	
0.00035174111853675694	0.00035174111853675694	0.9992965177629265	
0.9989706639217704	0.000514668039114771	0.000514668039114771	
0.9993595901376882	0.00032020493115593983	0.00032020493115593983	
0.9992761491132827	0.0003619254433586681	0.0003619254433586681	
0.999210422424003	0.00039478878799842083	0.00039478878799842083	
0.9989264626945785	0.0005367686527106817	0.0005367686527106817	
0.99921660791226	0.0003916960438699569	0.0003916960438699569	
0.3333333333333333	0.3333333333333333	0.3333333333333333	
0.01886792452830189	0.9622641509433962	0.01886792452830189	
0.47185381668140286	0.0002947244326554671	0.5278514588859416	
0.47185381668140286	0.0002947244326554671	0.5278514588859416	
0.007518796992481203	0.9849624060150375	0.007518796992481203	
0.004291845493562232	0.9914163090128756	0.004291845493562232	
0.002754820936639119	0.9944903581267219	0.002754820936639119	
0.002070393374741201	0.9958592132505177	0.002070393374741201	
0.0016863406408094436	0.9966273187183812	0.0016863406408094436	
0.0015313935681470138	0.996937212863706	0.0015313935681470138	
0.003095975232198143	0.12693498452012383	0.8699690402476782	
0.001277139208173691	0.9974457215836526	0.001277139208173691	
0.001988071570576541	0.18091451292246521	0.8170974155069584	
0.001038421599169263	0.9979231568016614	0.001038421599169263	
0.0013280212483399736	0.99734395750332	0.0013280212483399736	
0.0009319664492078286	0.9981360671015843	0.0009319664492078286	
